Codigo_Unico;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;nombre_establecimiento;Direccion;Categoria;Competencia_Via;Competencia Administrativa;Siniestros_fatales
4677;60401;CAJAMARCA;CHOTA;CHOTA;-6.60337;-78.68218;SAN ANTONIO DE IRACA;OTROS COMUNIDAD SAN ANTONIO DE IRACA COMUNIDAD SAN ANTONIO DE IRACA CHOTA CHOTA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
5561;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.41410641;-74.58724611;LA FLORIDA;OTROS CASERIO LA FLORIDA S/N CALLERIA CORONEL PORTILLO UCAYALI;I-2;DISTRITAL;PROVINCIAL;0
2092;200101;PIURA;PIURA;PIURA;-5.20041833;-80.63972667;E.S.  SAN PEDRO;OTROS ESQ. MANAGUA CON BUENOS AIRES S/N A.H SAN PEDRO S/N ESQ. MANAGUA CON BUENOS AIRES S/N A.H SAN PEDRO PIURA PIURA PIURA;I-4;DISTRITAL;PROVINCIAL;0
12190;120101;JUNIN;HUANCAYO;HUANCAYO;-12.0619524;-75.20477761;CAP III MANTARO;JIRON SAN JOSE - SAN CARLOS DISTRITO HUANCAYO PROVINCIA HUANCAYO DEPARTAMENTO JUNIN;I-3;DISTRITAL;PROVINCIAL;0
3314;211101;PUNO;SAN ROMAN;JULIACA;-15.48702365;-70.1464084;SANTA MARIA;JR CULTURA 235 SANTA MARIA DISTRITO JULIACA PROVINCIA SAN ROMAN DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
4318;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.77050833;-79.85336833;JOSE OLAYA;AVENIDA AV. SALAVERRY N∫ 317-319 DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-3;DISTRITAL;PROVINCIAL;0
15840;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.51389567;-76.36917005;SANIDAD FAP TARAPOTO;AVENIDA AV. AVIACION S/N S/N AV. AVIACION S/N TARAPOTO SAN MARTIN SAN MARTIN;I-2;DISTRITAL;PROVINCIAL;0
3264;210101;PUNO;PUNO;PUNO;-15.88670333;-70.00377667;SALCEDO;OTROS RINCONADA SALCEDO MANZANA C LOTE 23 DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-2;DISTRITAL;PROVINCIAL;0
3033;210501;PUNO;EL COLLAO;ILAVE;-16.03054312;-69.56772482;CAMICACHI;OTROS PUEBLO DE CAMICACHI DISTRITO ILAVE PROVINCIA EL COLLAO DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
24669;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.0994008;-78.6028061;PORCON LA ESPERANZA;OTROS CENTRO POBLADO PORCON LA ESPERANZA CENTRO POBLADO PORCON LA ESPERANZA CAJAMARCA CAJAMARCA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
25228;160101;LORETO;MAYNAS;IQUITOS;-3.76263609;-73.25988414;ENFERMERIA DE LA COMPANIA DE SANIDAD Y VETERINARIA N¬∞ 115- VARGAS GUERRA;AVENIDA QUINONES  KM 01 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO;I-2;DISTRITAL;PROVINCIAL;0
5571;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.292655;-74.44432333;SANTA ELENA;OTROS CASERIO SANTA ELENA S/N S/N CASERIO SANTA ELENA S/N CALLERIA CORONEL PORTILLO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
787;100101;HUANUCO;HUANUCO;HUANUCO;-9.9153027;-76.2382847;LAS MORAS;JR. RAYMONDI MZ M-10 LAS MORAS DISTRITO HUANUCO PROVINCIA HUANUCO DEPARTAMENTO HUANUCO;I-3;DISTRITAL;PROVINCIAL;0
3375;110101;ICA;ICA;ICA;-14.046425;-75.74470833;SENOR DE LUREN;OTROS LA LOMADITA S/N NUMERO S/N DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-3;DISTRITAL;PROVINCIAL;0
5252;131201;LA LIBERTAD;VIRU;VIRU;-8.44758178;-78.8181228;HUANCAQUITO ALTO;OTROS HUANCAQUITO ALTO S/N S/N HUANCAQUITO ALTO S/N VIRU VIRU LA LIBERTAD;I-2;DISTRITAL;PROVINCIAL;0
27352;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.21452819;-77.86058683;MARIA DOLORES QUISPE VILCHEZ;URBANIZACION 16 DE OCTUBRE NUMERO S/N PISO 1 DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS;I-2;PROVINCIAL;PROVINCIAL;0
26594;230101;TACNA;TACNA;TACNA;-18.01681575;-70.24776715;SANIDAD DEL  AGRUPAMIENTO AAâREO DE TACNA;AVENIDA BILLINGHURST NUMERO 202 PISO 1 DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-2;DISTRITAL;PROVINCIAL;0
2710;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.5708045;-68.70153945;SONENE;OTROS COMUNIDAD NATIVA SONENE COMUNIDAD NATIVA SONENE TAMBOPATA TAMBOPATA MADRE DE DIOS;I-1;DISTRITAL;PROVINCIAL;0
4347;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;-6.7378879;-79.95620034;BODEGONES;OTROS CASERIO BODEGONES CASERIO BODEGONES SAN JOSE LAMBAYEQUE LAMBAYEQUE;I-1;DISTRITAL;PROVINCIAL;0
28386;180301;MOQUEGUA;ILO;ILO;-17.6914938;-71.36762;"AGRUPAMIENTO  DE COHETES ANTIAEREO ""CRL JOSE GALVEZ""";CARRETERA COSTANERA PUNTA COLES KILOMETRO 15 DISTRITO ILO PROVINCIA ILO DEPARTAMENTO MOQUEGUA;I-2;DISTRITAL;PROVINCIAL;0
6957;60401;CAJAMARCA;CHOTA;CHOTA;-6.5059;-78.67257;SARABAMBA;OTROS COMUNIDAD SARABAMBA COMUNIDAD SARABAMBA CHOTA CHOTA CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
27354;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.2301547;-77.8655;AYLLU SACHAPUYOS;AYACUCHO NUMERO 256 PISO 1 DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS;I-2;PROVINCIAL;PROVINCIAL;0
4215;60801;CAJAMARCA;JAEN;JAEN;-5.7094412;-78.7986181;CHAMAYA;OTROS COMUNIDAD DE CHAMAYA DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
5466;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.0011356;-74.63100382;NUEVO SAPOSOA;OTROS CASERIO NUEVO SAPOSOA S/N NUMERO S/N DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
9322;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.59375282;-69.17472503;ENFERMERAçA SERVICIOS DE SANIDAD NAVAL;JR. BILLINGHURST CUADRA 1 DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-2;DISTRITAL;PROVINCIAL;0
5558;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.38968347;-74.54980684;MICAELA BASTIDAS;AVENIDA 3 DE ABRIL NUMERO 595 DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-3;DISTRITAL;PROVINCIAL;0
5552;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.39250131;-74.53685151;BELLAVISTA;REVOLUCION 432 AA.HH. BELLAVISTA CALLERIA CORONEL PORTILLO UCAYALI;I-3;DISTRITAL;PROVINCIAL;0
20543;160101;LORETO;MAYNAS;IQUITOS;-3.76212057;-73.25337675;"IPRESS I-4 MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS";AVENIDA AV. CORNEJO PORTUGAL N¬∞ 1648 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO;I-4;DISTRITAL;PROVINCIAL;0
3266;210101;PUNO;PUNO;PUNO;-15.82896833;-70.03500167;VIRGEN DE LA CANDELARIA;OTROS ALTO PUNO DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-2;DISTRITAL;PROVINCIAL;0
21952;30101;APURIMAC;ABANCAY;ABANCAY;-13.640022;-72.865096;AYMAS;CARRETERA BARRIO AYMAS  KM 1.5 CARRETERA ABANCAY-ATUMPATA NUMERO S/N DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-2;PROVINCIAL;PROVINCIAL;0
2094;200101;PIURA;PIURA;PIURA;-5.20143333;-80.63871;E.S.  VICTOR RAUL HAYA DE LA TORRE;OTROS A.H VICTOR RAUL HAYA DE LA TORRE MZ. E1 LOTE 2 A.H VICTOR RAUL HAYA DE LA TORRE MZ. E1 LOTE 2 PIURA PIURA PIURA;I-3;DISTRITAL;PROVINCIAL;0
2096;200101;PIURA;PIURA;PIURA;-5.04381023;-80.69644298;E.S LAS VEGAS DE CIENEGUILLO;OTROS CENTRO POBLADO CASERIO LAS VEGAS SECTOR CIENEGUILLO SUR S/N LT. 02 MZ. H PIURA PIURA PIURA;I-2;DISTRITAL;PROVINCIAL;0
2663;30101;APURIMAC;ABANCAY;ABANCAY;-13.632941;-72.869839;VILLAGLORIA;PASAJE PASAJE LOS ANGELES S/N S/N PASAJE LOS ANGELES S/N ABANCAY ABANCAY APURIMAC;I-3;PROVINCIAL;PROVINCIAL;0
12021;230101;TACNA;TACNA;TACNA;-18.02588781;-70.26259578;SOLIDARIDAD INTERNACIONAL TACNA;AVENIDA AVENIDA MANUEL A. ODRIA S/N S/N AVENIDA MANUEL A. ODRIA S/N TACNA TACNA TACNA;I-3;DISTRITAL;PROVINCIAL;0
29493;150101;LIMA;LIMA;LIMA;-12.04905784;-77.06740059;SISOL Mirones;AVENIDA Colonial NUMERO 2001 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
874;100101;HUANUCO;HUANUCO;HUANUCO;-9.9298454;-76.2432653;HUAYCHAO;OTROS CENTRO POBLADO DE HUAYCHAO DISTRITO HUACRACHUCO PROVINCIA MARANON DEPARTAMENTO HUANUCO;I-1;DISTRITAL;PROVINCIAL;1
4339;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.82585667;-79.81539833;SAN LUIS;OTROS CASERIO SAN LUIS CASERIO SAN LUIS POMALCA CHICLAYO LAMBAYEQUE;I-2;DISTRITAL;PROVINCIAL;0
4320;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.76485798;-79.82111428;JORGE CHAVEZ;CALLE CALLE INDOAMERICA S/N NUMERO S/N DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-3;DISTRITAL;PROVINCIAL;0
5480;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.40618844;-73.95270074;SANTA ROSA DE ABUJAO;OTROS CASERIO SANTA ROSA DE ABUJAO S/N S/N CASERIO SANTA ROSA DE ABUJAO S/N MASISEA CORONEL PORTILLO UCAYALI;I-2;DISTRITAL;PROVINCIAL;0
5455;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.40213197;-74.41249531;EXITO;OTROS CASERIO EXITO S/N NUMERO S/N DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
5463;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.16565513;-74.27318379;SANTA SOFIA;OTROS CASERIO SANTA SOFIA -RIO UTUQUINIA CASERIO SANTA SOFIA -RIO UTUQUINIA CALLERIA CORONEL PORTILLO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
5464;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.07269771;-74.55642615;CALLERIA;CALLE COMUNIDAD NATIVA CALLERIA S/N RIO CALLERIA NUMERO S/N DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
7452;30101;APURIMAC;ABANCAY;ABANCAY;-13.6335283;-72.87692091;METROPOLITANO;JR. INCA GARCILAS0 DE LA VEGA N∫ 250 JR. INCA GARCILAS0 DE LA VEGA N∫ 250 ABANCAY ABANCAY APURIMAC;I-3;PROVINCIAL;PROVINCIAL;0
7417;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.38003769;-74.38239467;SANTA TERESA DE SHINUYA;OTROS CASERIO DE SANTA TERESA SHINUYA DISTRITO MANANTAY PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
1883;240101;TUMBES;TUMBES;TUMBES;-3.503105;-80.39182833;PUERTO PIZARRO;AVENIDA AV. JOSE OLAYA S/N PTO. PIZARRO S/N AV. JOSE OLAYA S/N PTO. PIZARRO TUMBES TUMBES TUMBES;I-2;DISTRITAL;PROVINCIAL;0
6324;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-5.84243167;-77.097665;SHIMPIYACU;OTROS CC.NN. SHIMPIYACU DISTRITO MOYOBAMBA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN;I-1;DISTRITAL;PROVINCIAL;0
6994;60801;CAJAMARCA;JAEN;JAEN;-5.7012985;-78.8453424;LOMA SANTA;OTROS COMUNIDAD LOMA SANTA DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
8824;30101;APURIMAC;ABANCAY;ABANCAY;-13.65032955;-72.85170995;ATUMPATA;OTROS COMUNIDAD ATUMPATA S/N NUMERO S/N DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;PROVINCIAL;0
10038;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.01053075;-74.585125;PATRIA NUEVA;CALLE BAJO UCAYALI- RIO CALLERIA DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
4660;60401;CAJAMARCA;CHOTA;CHOTA;-6.56244532;-78.64738403;PATRONA DE CHOTA;OTROS CIUDAD DE CHOTA CIUDAD DE CHOTA CHOTA CHOTA CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
4663;60401;CAJAMARCA;CHOTA;CHOTA;-6.59449;-78.5878;CHAUPELANCHE;OTROS COMUNIDAD CHAUPELANCHE COMUNIDAD CHAUPELANCHE CHOTA CHOTA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
4668;60401;CAJAMARCA;CHOTA;CHOTA;-6.62635;-78.6115;CUYUMALCA;OTROS COMUNIDAD CUYUMALCA COMUNIDAD CUYUMALCA CHOTA CHOTA CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
5253;131201;LA LIBERTAD;VIRU;VIRU;-8.40943349;-78.8078677;CALIFORNIA;OTROS CAKLLE TUPAC AMARU MZ. E LOTE 5 DISTRITO VIRU PROVINCIA VIRU DEPARTAMENTO LA LIBERTAD;I-3;DISTRITAL;PROVINCIAL;0
3263;210101;PUNO;PUNO;PUNO;-15.83569;-70.01544667;PUERTO PUNO;OTROS PUERTO PUNO DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-2;DISTRITAL;PROVINCIAL;0
4644;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.212662;-78.487893;PARIAMARCA;OTROS COMUNIDAD DE PARIAMARCA COMUNIDAD DE PARIAMARCA CAJAMARCA CAJAMARCA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
4346;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;-6.72087641;-79.97555329;SAN CARLOS;OTROS CASERIO SAN CARLOS CASERIO SAN CARLOS SAN JOSE LAMBAYEQUE LAMBAYEQUE;I-1;DISTRITAL;PROVINCIAL;0
4219;60801;CAJAMARCA;JAEN;JAEN;-5.8540514;-78.91296213;CHAMBAMONTERA;OTROS COMUNIDAD DE CHAMBAMONTERA DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
4664;60401;CAJAMARCA;CHOTA;CHOTA;-6.50985;-78.644;CHULIT;OTROS COMUNIDAD CHULIT ALTO COMUNIDAD CHULIT ALTO CHOTA CHOTA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
7275;210101;PUNO;PUNO;PUNO;-15.84342833;-70.02131167;METROPOLITANO PUNO;AVENIDA AV. EL SOL N∫ 1022 DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
24488;200101;PIURA;PIURA;PIURA;-5.1956657;-80.635258;"ENFERMERAçA MILITAR ""INCLAN""";AVENIDA SAN MARTIN NUMERO S/N DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-2;DISTRITAL;PROVINCIAL;0
7224;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.44155166;-74.3411176;NUEVA ALIANZA;OTROS CASERIO NUEVA ALIANZA S/N NUMERO S/N DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
3035;210501;PUNO;EL COLLAO;ILAVE;-16.07998286;-69.63971694;CANGALLI;OTROS CENTRO POBLADO CANGALLI DISTRITO ILAVE PROVINCIA EL COLLAO DEPARTAMENTO PUNO;I-2;DISTRITAL;PROVINCIAL;0
10257;70101;CALLAO;CALLAO;CALLAO;-12.0345625;-77.1378125;DPTO. DE SANIDAD DEL INSTITUTO SUPERIOR TECNOLAìGICO PUBLICO NAVAL - CITEN;AVENIDA AV. CONTRALMIRANTE MORA S/N BASE NAVAL DEL CALLAO NUMERO S/N DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;PROVINCIAL;0
12241;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;-6.7035516;-79.9018066;AGUSTIN GAVIDIA SALCEDO;CALLE CALLE POEMAPE N∫ 120 - LAMBAYEQUE DISTRITO LAMBAYEQUE PROVINCIA LAMBAYEQUE DEPARTAMENTO LAMBAYEQUE;I-3;DISTRITAL;PROVINCIAL;0
21066;210101;PUNO;PUNO;PUNO;-15.8579331;-70.0082584;POLICLAçNICO MILITAR MANCO CAÅPAC;AVENIDA AV. EL EJAâRCITO S/N NUMERO S/N DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
14;160101;LORETO;MAYNAS;IQUITOS;-3.7357872;-73.26177671;FERNANDO LORES;PROLONGACION PROLONGACION PUTUMAYO PROLONGACION PUTUMAYO IQUITOS MAYNAS LORETO;I-2;DISTRITAL;PROVINCIAL;0
25991;21801;ANCASH;SANTA;CHIMBOTE;-9.12043129;-78.55816959;DEPARTAMENTO DE SANIDAD DE LA COMANDANCIA DE LA BASE NAVAL DE CHIMBOTE;AVENIDA LOS PESCADORES NUMERO S/N DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-2;PROVINCIAL;PROVINCIAL;0
7710;60401;CAJAMARCA;CHOTA;CHOTA;-6.63206;-78.64228;LINGAN GRANDE;OTROS COMUNIDAD LINGAN GRANDE COMUNIDAD LINGAN GRANDE CHOTA CHOTA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
11408;160101;LORETO;MAYNAS;IQUITOS;-3.75279399;-73.26265928;CAP III IQUITOS;MALECON MALECON TARAPACA N¬∞ 272, 278, 286 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO;I-3;DISTRITAL;PROVINCIAL;0
15392;60801;CAJAMARCA;JAEN;JAEN;-5.6996181;-78.9288503;SAN JOSE DE LA ALIANZA;OTROS CASERIO SAN JOSAâ DE LA ALIANZA DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
5257;131201;LA LIBERTAD;VIRU;VIRU;-8.4035853;-78.89560614;PUERTO MORIN;OTROS MZ.  12  LOTE 2 MZ.  12  LOTE 2 VIRU VIRU LA LIBERTAD;I-1;DISTRITAL;PROVINCIAL;0
8017;240101;TUMBES;TUMBES;TUMBES;-3.5599234;-80.4546507;ENFERMERIA VILLA NAVAL -TUMBES;AVENIDA AV. LOS TUMPIS S/N VILLA NAVAL -TUMBES S/N AV. LOS TUMPIS S/N VILLA NAVAL -TUMBES TUMBES TUMBES TUMBES;I-2;DISTRITAL;PROVINCIAL;0
3265;210101;PUNO;PUNO;PUNO;-15.86454333;-70.01235833;SIMON BOLIVAR;OTROS ASENTAMIENTO HUIMANO SIMON BOLIVAR MANZANA N LOTE 9 DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
3208;210501;PUNO;EL COLLAO;ILAVE;-16.024355;-69.58613333;LAQUI;OTROS CENTRO POBLADO LAQUI CENTRO POBLADO LAQUI ACORA PUNO PUNO;I-1;PROVINCIAL;PROVINCIAL;0
3361;110101;ICA;ICA;ICA;-14.08042;-75.73361333;LA PALMA GRANDE;OTROS URB. LA PALMA GRANDE S/N NUMERO S/N DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-3;DISTRITAL;PROVINCIAL;0
3306;211101;PUNO;SAN ROMAN;JULIACA;-15.49796756;-70.14355121;LOS CHOFERES;JR ESPINAL S/N NUMERO S/N DISTRITO JULIACA PROVINCIA SAN ROMAN DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
2717;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.68726402;-69.39943651;SAN BERNARDO;CARRETERA CARRETERA QUINCE MIL- CUZCO CARRETERA QUINCE MIL- CUZCO TAMBOPATA TAMBOPATA MADRE DE DIOS;I-1;DISTRITAL;PROVINCIAL;0
727;120101;JUNIN;HUANCAYO;HUANCAYO;-12.06428378;-75.20435799;LA LIBERTAD;JR. HUANCAS N∫ 695 DISTRITO HUANCAYO PROVINCIA HUANCAYO DEPARTAMENTO JUNIN;I-4;DISTRITAL;PROVINCIAL;0
788;100101;HUANUCO;HUANUCO;HUANUCO;-9.8965197;-76.26378273;NAUYAN RONDOS;OTROS NAUYAN RONDOS S/N NUMERO S/N DISTRITO HUANUCO PROVINCIA HUANUCO DEPARTAMENTO HUANUCO;I-1;DISTRITAL;PROVINCIAL;0
4212;60801;CAJAMARCA;JAEN;JAEN;-5.70764748;-78.81726576;MAGLLANAL;CALLE CALLE LAS ALMENDRA CDRA. 4 S/N S/N CALLE LAS ALMENDRA CDRA. 4 S/N JAEN JAEN CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
5462;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.16629486;-74.61212445;SAN ANTONIO;OTROS CASERIO SAN ANTONIO S/N NUMERO S/N DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
6702;210501;PUNO;EL COLLAO;ILAVE;-16.19331667;-69.60208333;CORARACA;OTROS CENTRO POBLADO CORARACA DISTRITO ILAVE PROVINCIA EL COLLAO DEPARTAMENTO PUNO;I-1;DISTRITAL;PROVINCIAL;0
6314;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-5.93365642;-76.94277803;QUILLOALLPA;OTROS CENTRO POBLADO QUILLOALLPA CENTRO POBLADO QUILLOALLPA MOYOBAMBA MOYOBAMBA SAN MARTIN;I-1;DISTRITAL;PROVINCIAL;0
4656;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.15732667;-78.52451833;ATAHUALPA;PROLONGACION PROLONGACION ANCON S/N CAJAMARCA S/N PROLONGACION ANCON S/N CAJAMARCA CAJAMARCA CAJAMARCA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
4665;60401;CAJAMARCA;CHOTA;CHOTA;-6.51741;-78.70014;CHUYABAMBA;OTROS COMUNIDAD DE CHUYABAMBA COMUNIDAD DE CHUYABAMBA CHOTA CHOTA CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
4676;60401;CAJAMARCA;CHOTA;CHOTA;-6.5488;-78.61562;ROJASPAMPA;OTROS COMUNIDAD ROJASPAMPA COMUNIDAD ROJASPAMPA CHOTA CHOTA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
4679;60401;CAJAMARCA;CHOTA;CHOTA;-6.51673;-78.66495;SIVINGAN ALTO;OTROS COMUNIDAD SIVIGAN ALTO COMUNIDAD SIVIGAN ALTO CHOTA CHOTA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
4645;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.0993;-78.58732;MAGNA VALLEJO;JR. J. VELASCO C-4 JR. J. VELASCO C-4 CAJAMARCA CAJAMARCA CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
3037;210501;PUNO;EL COLLAO;ILAVE;-16.16774833;-69.68833;CHIJICHAYA;OTROS CENTRO POBLADO CHIJICHAYA DISTRITO ILAVE PROVINCIA EL COLLAO DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
24337;210101;PUNO;PUNO;PUNO;-15.83537325;-70.01481556;PIAS LAGO TITICACA I;OTROS MUELLE DEL LAGO TITICACA NUMERO S/N DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
4222;60801;CAJAMARCA;JAEN;JAEN;-5.6862234;-78.8534699;ALTO VISTA ALEGRE;OTROS COMUNIDAD ALTO VISTA ALEGRE DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
6373;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.52788;-76.37722167;SANTA ROSA DE CUMBAZA;JR. LA UNION C-2 CP SANTA ROSA DE CUMBAZA DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN;I-1;DISTRITAL;PROVINCIAL;0
15496;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.150094;-78.524676;CHONTAPACCHA;PASAJE SANTA ROSA NUMERO 148 DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
4218;60801;CAJAMARCA;JAEN;JAEN;-5.86688102;-78.85402494;VISTA ALEGRE  DE ZONANGA;OTROS COMUNIDAD VISTA ALEGRE DE ZONANGA DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
2712;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.42651169;-69.26805082;PARIAMARCA;OTROS COMUNIDAD NATIVA DE PARIAMARCA COMUNIDAD NATIVA DE PARIAMARCA TAMBOPATA TAMBOPATA MADRE DE DIOS;I-1;DISTRITAL;PROVINCIAL;0
