ID_INT;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;Vias;TIPO_REDVIAL;Competencia_Via;Competencia_Administrativa;Siniestro_fatal
I-286741;211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6394748;-69.447542;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-286742;211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6356665;-69.446201;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-286743;211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6384396;-69.4452202;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-286745;211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6363274;-69.4447239;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-286746;211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6403016;-69.4455824;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-286747;211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6408442;-69.4455996;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-286735;211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6313435;-69.4478477;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-431785;150103;LIMA;LIMA;ATE;-12.0063421;-76.8302505;Avenida Los Incas / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;1
I-792383;150114;LIMA;LIMA;LA MOLINA;-12.0853501;-76.8889466;Calle s / n / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-271516;070104;CALLAO;CALLAO;LA PERLA;-12.0701133;-77.1046937;Calle s / n / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-6117;150108;LIMA;LIMA;CHORRILLOS;-12.162338;-77.0259681;Circuito de Playas / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;1
I-286813;211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6242291;-69.4485965;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-408166;150126;LIMA;LIMA;PUNTA HERMOSA;-12.2950109;-76.7749667;Calle s / n / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-1478;070101;CALLAO;CALLAO;CALLAO;-12.0071848;-77.0985246;Avenida Los Dominicos / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-352065;070101;CALLAO;CALLAO;CALLAO;-12.0232832;-77.106778;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-1484;070102;CALLAO;CALLAO;BELLAVISTA;-12.0594973;-77.1319775;Avenida Sáenz Peña / Calle Jorge Chavez;LOCAL;DISTRITAL;DISTRITAL;0
I-299905;070102;CALLAO;CALLAO;BELLAVISTA;-12.0630391;-77.1283303;Jirón Almirante Miguel Grau / Jirón Colina;LOCAL;DISTRITAL;DISTRITAL;0
I-311265;070102;CALLAO;CALLAO;BELLAVISTA;-12.0604657;-77.1321723;Avenida República de Panamá / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-18514;070103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.0396493;-77.08784;Avenida Manco Capac / Jirón Daniel Alcides Carrión;LOCAL;DISTRITAL;DISTRITAL;0
I-5749;070104;CALLAO;CALLAO;LA PERLA;-12.0645785;-77.114551;Avenida República de Venezuela / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-251412;070104;CALLAO;CALLAO;LA PERLA;-12.0709222;-77.1302258;Avenida Costanera / Jirón Alfonso Ugarte;LOCAL;DISTRITAL;DISTRITAL;0
I-251414;070104;CALLAO;CALLAO;LA PERLA;-12.0688429;-77.1294558;Jirón Alfonso Ugarte / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-251416;070104;CALLAO;CALLAO;LA PERLA;-12.0671738;-77.128827;Jirón Alfonso Ugarte / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-251417;070104;CALLAO;CALLAO;LA PERLA;-12.0699769;-77.1298828;Jirón Alfonso Ugarte / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-91343;070106;CALLAO;CALLAO;VENTANILLA;-11.9092592;-77.1035873;Calle Central / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-164922;070106;CALLAO;CALLAO;VENTANILLA;-11.8598623;-77.1248511;Avenida Ayacucho / Avenida Cuzco / Avenida Revolución;LOCAL;DISTRITAL;DISTRITAL;0
I-164970;070106;CALLAO;CALLAO;VENTANILLA;-11.8788552;-77.124119;Calle 1 / Calle 9;LOCAL;DISTRITAL;DISTRITAL;0
I-62302;110102;ICA;ICA;LA TINGUIÑA;-14.0401647;-75.7118614;Calle Gordon Bigner / Villa Primavera;LOCAL;DISTRITAL;DISTRITAL;0
I-594389;110102;ICA;ICA;LA TINGUIÑA;-14.0518278;-75.7275325;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-509072;110102;ICA;ICA;LA TINGUIÑA;-14.0419068;-75.7215029;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-509071;110102;ICA;ICA;LA TINGUIÑA;-14.0422187;-75.7215171;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-509070;110102;ICA;ICA;LA TINGUIÑA;-14.0425284;-75.7215312;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-201563;110507;ICA;PISCO;SAN CLEMENTE;-13.6828275;-76.1504338;Calle Cusco / Calle Huánuco / Calle Las Vegas / Jirón Cusco;LOCAL;DISTRITAL;DISTRITAL;0
I-201564;110507;ICA;PISCO;SAN CLEMENTE;-13.6829033;-76.1499912;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-689544;110507;ICA;PISCO;SAN CLEMENTE;-13.6698731;-76.1601712;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-273531;120606;JUNIN;SATIPO;PANGOA;-11.4335414;-74.4851026;Calle Mariano Nahuanca / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-38572;130109;LA LIBERTAD;TRUJILLO;SALAVERRY;-8.2116957;-78.976459;Calle F / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-755565;130109;LA LIBERTAD;TRUJILLO;SALAVERRY;-8.2933131;-78.9363263;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-755573;130109;LA LIBERTAD;TRUJILLO;SALAVERRY;-8.2946969;-78.9448447;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-123655;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;-7.891995;-79.2219767;Avenida 28 de Julio / Avenida Santa Elena;LOCAL;DISTRITAL;DISTRITAL;0
I-288961;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;-7.8860566;-79.2196855;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-288914;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;-7.9323975;-79.2014887;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-288916;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;-7.9323199;-79.202778;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-288917;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;-7.9331194;-79.2020326;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-7173;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;-7.4059097;-79.5708273;Jirón Adolfo King / Jirón Pablo Federico Llontop;LOCAL;DISTRITAL;DISTRITAL;0
I-631672;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;-7.4147971;-79.5612583;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-631680;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;-7.417054;-79.5626181;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-631679;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;-7.4176806;-79.5631747;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-631678;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;-7.4157748;-79.5614849;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-408169;150126;LIMA;LIMA;PUNTA HERMOSA;-12.2945991;-76.7734677;Calle s / n / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-661628;130801;LA LIBERTAD;PATAZ;TAYABAMBA;-8.3431566;-77.193406;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-685528;130801;LA LIBERTAD;PATAZ;TAYABAMBA;-8.2855949;-77.266674;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-685493;130801;LA LIBERTAD;PATAZ;TAYABAMBA;-8.2951977;-77.2374769;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-126873;131202;LA LIBERTAD;VIRU;CHAO;-8.5390488;-78.6759839;Avenida 28 de Julio / Calle Los Ángeles;LOCAL;DISTRITAL;DISTRITAL;0
I-794972;131202;LA LIBERTAD;VIRU;CHAO;-8.5267523;-78.6275987;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-794969;131202;LA LIBERTAD;VIRU;CHAO;-8.5713489;-78.6574431;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-225087;140118;LAMBAYEQUE;CHICLAYO;POMALCA;-6.7717749;-79.7752335;Prolongación Avenida 9 de Octubre / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-667254;140118;LAMBAYEQUE;CHICLAYO;POMALCA;-6.764631;-79.7898254;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-579104;140118;LAMBAYEQUE;CHICLAYO;POMALCA;-6.7644457;-79.7915469;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-579105;140118;LAMBAYEQUE;CHICLAYO;POMALCA;-6.7650079;-79.7917539;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-574545;150126;LIMA;LIMA;PUNTA HERMOSA;-12.3009928;-76.7916584;Calle s / n / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-574584;150126;LIMA;LIMA;PUNTA HERMOSA;-12.300693;-76.7893688;Calle s / n / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-374816;150101;LIMA;LIMA;LIMA;-12.040753;-77.010033;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-374693;150101;LIMA;LIMA;LIMA;-12.0595743;-77.0105044;Prolongación Avenida San Pablo / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-374803;150101;LIMA;LIMA;LIMA;-12.0392702;-77.010319;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-374804;150101;LIMA;LIMA;LIMA;-12.0398806;-77.0115799;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-374806;150101;LIMA;LIMA;LIMA;-12.0416127;-77.0123244;Pasaje Santa Rosa / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-761437;150113;LIMA;LIMA;JESUS MARIA;-12.0687618;-77.0484618;Avenida Brasil / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;1
I-2039;150103;LIMA;LIMA;ATE;-12.0237146;-76.8211445;Calle 8 / Jirón Paraíso;LOCAL;DISTRITAL;DISTRITAL;0
I-415988;150103;LIMA;LIMA;ATE;-12.0149815;-76.8168244;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-416001;150103;LIMA;LIMA;ATE;-12.0141095;-76.8148729;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-416000;150103;LIMA;LIMA;ATE;-12.0150266;-76.814404;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-415999;150103;LIMA;LIMA;ATE;-12.0147652;-76.8142721;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-415998;150103;LIMA;LIMA;ATE;-12.0150944;-76.815313;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-415997;150103;LIMA;LIMA;ATE;-12.0146578;-76.8156351;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-415996;150103;LIMA;LIMA;ATE;-12.015379;-76.8151733;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-415995;150103;LIMA;LIMA;ATE;-12.0155175;-76.815477;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-4459;150104;LIMA;LIMA;BARRANCO;-12.1325769;-77.0206061;Calle Francisco del Castillo / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-317654;150104;LIMA;LIMA;BARRANCO;-12.1470564;-77.0157675;Jirón Franklin Roosevelt / Jirón Manuel de la Fuente Chavez;LOCAL;DISTRITAL;DISTRITAL;0
I-295939;150104;LIMA;LIMA;BARRANCO;-12.1484777;-77.0184077;Jirón Lima / Jirón Rodriguez Soto;LOCAL;DISTRITAL;DISTRITAL;0
I-295938;150104;LIMA;LIMA;BARRANCO;-12.1498202;-77.0190976;Jirón Lima / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-99134;150109;LIMA;LIMA;CIENEGUILLA;-12.0887043;-76.8699667;Los Constructores / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-197049;150105;LIMA;LIMA;BREÑA;-12.0643133;-77.0488099;Jirón Restauración / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-321860;150105;LIMA;LIMA;BREÑA;-12.0504592;-77.0521647;Jirón Chamaya / Jirón Pomabamba;LOCAL;DISTRITAL;DISTRITAL;0
I-314892;150105;LIMA;LIMA;BREÑA;-12.0683115;-77.0500182;Jirón Castrovirreyna / Jirón Juan Pablo Fernandini;LOCAL;DISTRITAL;DISTRITAL;0
I-314890;150105;LIMA;LIMA;BREÑA;-12.0677282;-77.0515809;Jirón Huaraz / Pasaje Nicolini;LOCAL;DISTRITAL;DISTRITAL;0
I-314887;150105;LIMA;LIMA;BREÑA;-12.067333;-77.051237;Jirón Castrovirreyna / Jirón Huaraz;LOCAL;DISTRITAL;DISTRITAL;0
I-17595;150106;LIMA;LIMA;CARABAYLLO;-11.8943119;-77.0357657;Avenida Universitaria / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-458975;150106;LIMA;LIMA;CARABAYLLO;-11.8415567;-77.025646;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-458969;150106;LIMA;LIMA;CARABAYLLO;-11.8412922;-77.0271624;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-458970;150106;LIMA;LIMA;CARABAYLLO;-11.8415367;-77.027457;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-458971;150106;LIMA;LIMA;CARABAYLLO;-11.8421898;-77.0282437;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-458972;150106;LIMA;LIMA;CARABAYLLO;-11.8435954;-77.0275047;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-458973;150106;LIMA;LIMA;CARABAYLLO;-11.8428675;-77.0266448;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-458974;150106;LIMA;LIMA;CARABAYLLO;-11.8409076;-77.0254499;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-583974;150109;LIMA;LIMA;CIENEGUILLA;-12.0846493;-76.8634587;Calle s / n / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-1997;150113;LIMA;LIMA;JESUS MARIA;-12.0830465;-77.0457554;Jirón Belisario Flores / Jirón Pachacútec;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-175847;150107;LIMA;LIMA;CHACLACAYO;-11.9843979;-76.8133971;Pasaje Lambayeque / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-175846;150107;LIMA;LIMA;CHACLACAYO;-11.9849435;-76.8147456;Pasaje Andahuaylas / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-175844;150107;LIMA;LIMA;CHACLACAYO;-11.9770958;-76.7625107;Calle Los Geranios / Calle Los Pinos;LOCAL;DISTRITAL;DISTRITAL;0
I-5720;150108;LIMA;LIMA;CHORRILLOS;-12.2180372;-76.9779892;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-339968;150108;LIMA;LIMA;CHORRILLOS;-12.1638513;-77.0220774;Avenida Chorrillos / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-339972;150108;LIMA;LIMA;CHORRILLOS;-12.1633162;-77.022672;Avenida Chorrillos / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-339973;150108;LIMA;LIMA;CHORRILLOS;-12.1579368;-77.0230543;Avenida Chorrillos / Avenida Elena Fray de Pastor;LOCAL;DISTRITAL;DISTRITAL;0
I-339974;150108;LIMA;LIMA;CHORRILLOS;-12.1611861;-77.0234539;Avenida Chorrillos / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-91711;150109;LIMA;LIMA;CIENEGUILLA;-12.0992567;-76.7842214;Calle Casa Vieja / Calle Wallallo;LOCAL;DISTRITAL;DISTRITAL;0
I-629309;150109;LIMA;LIMA;CIENEGUILLA;-12.0638675;-76.8066323;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-583958;150109;LIMA;LIMA;CIENEGUILLA;-12.0909252;-76.8412078;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-583957;150109;LIMA;LIMA;CIENEGUILLA;-12.0910649;-76.8421752;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-583956;150109;LIMA;LIMA;CIENEGUILLA;-12.0906401;-76.8420804;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-583955;150109;LIMA;LIMA;CIENEGUILLA;-12.0867942;-76.8366733;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-4210;150113;LIMA;LIMA;JESUS MARIA;-12.0795977;-77.0457149;Avenida Húsares de Junín / Jirón Pachacútec;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-121819;150110;LIMA;LIMA;COMAS;-11.9178185;-77.028003;Calle La Oroya / Jirón Santa Clara;LOCAL;DISTRITAL;DISTRITAL;0
I-121825;150110;LIMA;LIMA;COMAS;-11.9139875;-77.0338931;Jirón Daniel Alcides Carrion / Jirón Jose Galvez;LOCAL;DISTRITAL;DISTRITAL;0
I-121824;150110;LIMA;LIMA;COMAS;-11.9135423;-77.0338829;Andres Avelino Caceres / Jirón Daniel Alcides Carrion;LOCAL;DISTRITAL;DISTRITAL;0
I-121823;150110;LIMA;LIMA;COMAS;-11.9163;-77.0295907;Avenida La Libertad / Pasaje Simon Bolivar;LOCAL;DISTRITAL;DISTRITAL;0
I-121822;150110;LIMA;LIMA;COMAS;-11.9167679;-77.0303603;Jirón Ancasch / Pasaje Simon Bolivar;LOCAL;DISTRITAL;DISTRITAL;0
I-121821;150110;LIMA;LIMA;COMAS;-11.9195626;-77.0283939;Jirón San Juan / Jirón Santa Rosa de Lima;LOCAL;DISTRITAL;DISTRITAL;0
I-121820;150110;LIMA;LIMA;COMAS;-11.9199942;-77.028039;Jirón San Juan / Santa Isabel;LOCAL;DISTRITAL;DISTRITAL;0
I-121818;150110;LIMA;LIMA;COMAS;-11.9172211;-77.0285698;Calle La Oroya / San Jose;LOCAL;DISTRITAL;DISTRITAL;0
I-121808;150110;LIMA;LIMA;COMAS;-11.9140816;-77.0344582;Avenida Luis Sanchez Cerro / Jirón Mariscal Caceres;LOCAL;DISTRITAL;DISTRITAL;0
I-2004;150111;LIMA;LIMA;EL AGUSTINO;-12.030667;-76.9638949;Calle Las Dunas / La Costanera;LOCAL;DISTRITAL;DISTRITAL;0
I-135764;150111;LIMA;LIMA;EL AGUSTINO;-12.0585621;-76.9962876;Avenida 7 de Octubre / Avenida Santa Rosa;LOCAL;DISTRITAL;DISTRITAL;0
I-1405;150112;LIMA;LIMA;INDEPENDENCIA;-12.0037879;-77.0576867;Avenida Francisco Bolognesi / Avenida Industrial;LOCAL;DISTRITAL;DISTRITAL;0
I-116820;150112;LIMA;LIMA;INDEPENDENCIA;-12.0000202;-77.0495169;Florilandia / Las Violetas;LOCAL;DISTRITAL;DISTRITAL;0
I-116833;150112;LIMA;LIMA;INDEPENDENCIA;-11.9995159;-77.0474926;Cerezas / Las Castañas;LOCAL;DISTRITAL;DISTRITAL;0
I-116832;150112;LIMA;LIMA;INDEPENDENCIA;-11.9996881;-77.0409643;Jose Santos Chocano / Lima;LOCAL;DISTRITAL;DISTRITAL;0
I-3770;150113;LIMA;LIMA;JESUS MARIA;-12.0805914;-77.0417728;Jirón Cápac Yupanqui / Jirón Domingo Cueto;LOCAL;DISTRITAL;DISTRITAL;0
I-393418;150113;LIMA;LIMA;JESUS MARIA;-12.0793053;-77.0387799;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-393415;150113;LIMA;LIMA;JESUS MARIA;-12.0788579;-77.037818;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-393303;150113;LIMA;LIMA;JESUS MARIA;-12.0738578;-77.0407674;Avenida 6 de Agosto / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-393281;150113;LIMA;LIMA;JESUS MARIA;-12.0716566;-77.0387495;Jirón Ramón Dagnino / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-393279;150113;LIMA;LIMA;JESUS MARIA;-12.0709088;-77.042047;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-393274;150113;LIMA;LIMA;JESUS MARIA;-12.0830183;-77.0592519;Parque Almagro / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-4212;150113;LIMA;LIMA;JESUS MARIA;-12.0754842;-77.0439545;Jirón Huayna Cápac / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-352534;150114;LIMA;LIMA;LA MOLINA;-12.0745169;-76.926991;Calle Monte Blanco / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-553657;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0970493;-77.0715608;Calle s / n / Calle s / n;METROPOLITANA;PROVINCIAL;DISTRITAL;0
I-301249;150115;LIMA;LIMA;LA VICTORIA;-12.0647765;-77.020286;Jirón Humboldt / Prolongación Huamanga;LOCAL;DISTRITAL;DISTRITAL;0
I-306808;150115;LIMA;LIMA;LA VICTORIA;-12.0765402;-77.0227495;Avenida Palermo / Parque Unión Panamericana;LOCAL;DISTRITAL;DISTRITAL;0
I-306807;150115;LIMA;LIMA;LA VICTORIA;-12.0770226;-77.0213786;Avenida de Las Américas / Parque Unión Panamericana;LOCAL;DISTRITAL;DISTRITAL;0
I-306806;150115;LIMA;LIMA;LA VICTORIA;-12.078251;-77.0217239;Parque Unión Panamericana / Santiago Cárdenas;LOCAL;DISTRITAL;DISTRITAL;0
I-306805;150115;LIMA;LIMA;LA VICTORIA;-12.0764598;-77.022102;Lopez de la / Parque Unión Panamericana;LOCAL;DISTRITAL;DISTRITAL;0
I-1999;150116;LIMA;LIMA;LINCE;-12.0815628;-77.0284621;Avenida Prolongación Iquitos / Jirón Manuel Candamo;LOCAL;DISTRITAL;DISTRITAL;0
I-316829;150116;LIMA;LIMA;LINCE;-12.0866473;-77.0321461;Avenida Ignacio Merino / Jirón Tomás Guido;LOCAL;DISTRITAL;DISTRITAL;0
I-4750;150117;LIMA;LIMA;LOS OLIVOS;-11.9540892;-77.0738785;Avenida Holanda / Avenida Santa Elvira;LOCAL;DISTRITAL;DISTRITAL;0
I-123793;150117;LIMA;LIMA;LOS OLIVOS;-11.9482333;-77.0757436;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-123786;150117;LIMA;LIMA;LOS OLIVOS;-11.9498417;-77.0735912;Avenida Santa Elvira / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-123787;150117;LIMA;LIMA;LOS OLIVOS;-11.9532697;-77.0793592;Calle 68 / Golondrinas;LOCAL;DISTRITAL;DISTRITAL;0
I-123788;150117;LIMA;LIMA;LOS OLIVOS;-11.9488914;-77.0756259;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-123789;150117;LIMA;LIMA;LOS OLIVOS;-11.9515407;-77.0807307;Ciruelos / Mandarinas;LOCAL;DISTRITAL;DISTRITAL;0
I-123790;150117;LIMA;LIMA;LOS OLIVOS;-11.9485624;-77.0715205;Calle 10 / Calle 3;LOCAL;DISTRITAL;DISTRITAL;0
I-123791;150117;LIMA;LIMA;LOS OLIVOS;-11.9541326;-77.0779682;Calle 3 / Cisnes;LOCAL;DISTRITAL;DISTRITAL;0
I-123792;150117;LIMA;LIMA;LOS OLIVOS;-11.9545953;-77.0778929;Avenida Holanda / Calle 3;LOCAL;DISTRITAL;DISTRITAL;0
I-16823;150118;LIMA;LIMA;LURIGANCHO;-11.9472292;-76.7098422;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-433543;150118;LIMA;LIMA;LURIGANCHO;-11.9727229;-76.9524016;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-433552;150118;LIMA;LIMA;LURIGANCHO;-11.9746711;-76.9352075;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-4748;150119;LIMA;LIMA;LURIN;-12.2545103;-76.9203365;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-431340;150119;LIMA;LIMA;LURIN;-12.2314267;-76.8789956;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-431328;150119;LIMA;LIMA;LURIN;-12.227366;-76.8832691;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-431329;150119;LIMA;LIMA;LURIN;-12.2232947;-76.8872508;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-2094;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0982068;-77.0706032;Jirón Saenz Peña / Malecon Miguel Grau;LOCAL;DISTRITAL;DISTRITAL;0
I-257384;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0973241;-77.0642956;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-257372;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0978658;-77.0647876;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-257373;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0966924;-77.0638092;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-257375;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0983528;-77.0651995;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-257377;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0976204;-77.0645747;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
